Hydrophobicity cutoff,Blob length,Blob hydrophobicity class,total SNPs,Enrichment,p value,color
0.79,81,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.79,82,p,4,3.8,0.0458,"rgb(255, 0, 0)"
0.79,83,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.79,84,p,8,2.11,0.0917,"rgb(255, 0, 0)"
0.79,85,p,2,1.27,0.546,"rgb(255, 0, 0)"
0.79,86,p,2,1.27,0.546,"rgb(255, 0, 0)"
0.79,87,p,10,0.0,0.000925,"rgb(255.0, 0.0, 0.0)"
0.79,88,p,10,0.14,0.0131,"rgb(255.0, 70.0, 70.0)"
0.79,89,p,15,0.09,0.000402,"rgb(255.0, 46.0, 46.0)"
0.79,90,p,8,0.0,0.00406,"rgb(255.0, 0.0, 0.0)"
0.79,91,p,11,0.13,0.00657,"rgb(255.0, 65.99999999999999, 65.99999999999999)"
0.79,92,p,12,0.25,0.0304,"rgb(255.0, 128.0, 128.0)"
0.79,93,p,5,0.32,0.389,"rgb(255.0, 162.0, 162.0)"
0.79,94,p,8,0.0,0.00406,"rgb(255.0, 0.0, 0.0)"
0.79,95,p,9,0.0,0.00193,"rgb(255.0, 0.0, 0.0)"
0.79,96,p,6,0.0,0.0183,"rgb(255.0, 0.0, 0.0)"
0.79,97,p,19,0.07,2.43e-05,"rgb(255.0, 34.0, 34.0)"
0.79,98,p,16,0.29,0.0177,"rgb(255.0, 147.99999999999997, 147.99999999999997)"
0.79,99,p,19,0.07,2.43e-05,"rgb(255.0, 34.0, 34.0)"
0.79,100,p,4,0.0,0.0846,"rgb(255.0, 0.0, 0.0)"
0.8,2,p,10,0.32,0.106,"rgb(255.0, 162.0, 162.0)"
0.8,4,p,5,0.32,0.389,"rgb(255.0, 162.0, 162.0)"
0.8,5,p,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.8,6,p,4,0.0,0.0846,"rgb(255.0, 0.0, 0.0)"
0.8,7,p,3,0.63,1.0,"rgb(188.0, 188.0, 255.0)"
0.8,8,p,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.8,9,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.8,11,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.8,14,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.8,17,p,1,inf,0.0,"rgb(255, 0, 0)"
0.8,24,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.8,41,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.8,44,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.8,48,p,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.8,51,p,2,1.27,0.546,"rgb(255, 0, 0)"
0.8,52,p,5,1.9,0.211,"rgb(255, 0, 0)"
0.8,54,p,3,2.54,0.187,"rgb(255, 0, 0)"
0.8,56,p,2,inf,0.0,"rgb(255, 0, 0)"
0.8,57,p,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.8,58,p,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.8,59,p,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.8,61,p,6,0.0,0.0183,"rgb(255.0, 0.0, 0.0)"
0.8,62,p,4,0.0,0.0846,"rgb(255.0, 0.0, 0.0)"
0.8,63,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.8,64,p,1,inf,0.0,"rgb(255, 0, 0)"
0.8,65,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.8,66,p,3,0.63,1.0,"rgb(188.0, 188.0, 255.0)"
0.8,68,p,9,0.36,0.194,"rgb(255.0, 184.0, 184.0)"
0.8,69,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.8,70,p,6,0.63,0.777,"rgb(188.0, 188.0, 255.0)"
0.8,71,p,3,2.54,0.187,"rgb(255, 0, 0)"
0.8,72,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.8,73,p,5,0.0,0.0391,"rgb(255.0, 0.0, 0.0)"
0.8,74,p,4,0.42,0.737,"rgb(255.0, 214.0, 214.0)"
0.8,76,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.8,78,p,7,0.0,0.00859,"rgb(255.0, 0.0, 0.0)"
0.8,79,p,11,0.72,0.671,"rgb(142.0, 142.0, 255.0)"
0.8,80,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.8,81,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.8,82,p,4,3.8,0.0458,"rgb(255, 0, 0)"
0.8,83,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.8,84,p,8,2.11,0.0917,"rgb(255, 0, 0)"
0.8,85,p,2,1.27,0.546,"rgb(255, 0, 0)"
0.8,86,p,2,1.27,0.546,"rgb(255, 0, 0)"
0.8,87,p,10,0.0,0.000925,"rgb(255.0, 0.0, 0.0)"
0.8,88,p,10,0.14,0.0131,"rgb(255.0, 70.0, 70.0)"
0.8,89,p,15,0.09,0.000402,"rgb(255.0, 46.0, 46.0)"
0.8,90,p,8,0.0,0.00406,"rgb(255.0, 0.0, 0.0)"
0.8,91,p,11,0.13,0.00657,"rgb(255.0, 65.99999999999999, 65.99999999999999)"
0.8,92,p,12,0.25,0.0304,"rgb(255.0, 128.0, 128.0)"
0.8,93,p,5,0.32,0.389,"rgb(255.0, 162.0, 162.0)"
0.8,94,p,8,0.0,0.00406,"rgb(255.0, 0.0, 0.0)"
0.8,95,p,9,0.0,0.00193,"rgb(255.0, 0.0, 0.0)"
0.8,96,p,6,0.0,0.0183,"rgb(255.0, 0.0, 0.0)"
0.8,97,p,19,0.07,2.43e-05,"rgb(255.0, 34.0, 34.0)"
0.8,98,p,16,0.29,0.0177,"rgb(255.0, 147.99999999999997, 147.99999999999997)"
0.8,99,p,19,0.07,2.43e-05,"rgb(255.0, 34.0, 34.0)"
0.8,100,p,4,0.0,0.0846,"rgb(255.0, 0.0, 0.0)"
0.81,2,p,6,0.0,0.0183,"rgb(255.0, 0.0, 0.0)"
0.81,4,p,5,0.85,1.0,"rgb(76.00000000000001, 76.00000000000001, 255.0)"
0.81,5,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.81,6,p,5,0.0,0.0391,"rgb(255.0, 0.0, 0.0)"
0.81,7,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.81,8,p,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.81,9,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.81,14,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.81,24,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.81,41,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.81,44,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.81,48,p,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.81,51,p,2,1.27,0.546,"rgb(255, 0, 0)"
0.81,52,p,5,1.9,0.211,"rgb(255, 0, 0)"
0.81,54,p,3,2.54,0.187,"rgb(255, 0, 0)"
0.81,56,p,2,inf,0.0,"rgb(255, 0, 0)"
0.81,57,p,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.81,58,p,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.81,59,p,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.81,61,p,6,0.0,0.0183,"rgb(255.0, 0.0, 0.0)"
0.81,62,p,4,0.0,0.0846,"rgb(255.0, 0.0, 0.0)"
0.81,63,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.81,64,p,1,inf,0.0,"rgb(255, 0, 0)"
0.81,65,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.81,66,p,3,0.63,1.0,"rgb(188.0, 188.0, 255.0)"
0.81,68,p,9,0.36,0.194,"rgb(255.0, 184.0, 184.0)"
0.81,69,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.81,70,p,6,0.63,0.777,"rgb(188.0, 188.0, 255.0)"
0.81,71,p,3,2.54,0.187,"rgb(255, 0, 0)"
0.81,72,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.81,73,p,5,0.0,0.0391,"rgb(255.0, 0.0, 0.0)"
0.81,74,p,4,0.42,0.737,"rgb(255.0, 214.0, 214.0)"
0.81,76,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.81,78,p,7,0.0,0.00859,"rgb(255.0, 0.0, 0.0)"
0.81,79,p,11,0.72,0.671,"rgb(142.0, 142.0, 255.0)"
0.81,80,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.81,81,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.81,82,p,4,3.8,0.0458,"rgb(255, 0, 0)"
0.81,83,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.81,84,p,8,2.11,0.0917,"rgb(255, 0, 0)"
0.81,85,p,2,1.27,0.546,"rgb(255, 0, 0)"
0.81,86,p,2,1.27,0.546,"rgb(255, 0, 0)"
0.81,87,p,10,0.0,0.000925,"rgb(255.0, 0.0, 0.0)"
0.81,88,p,10,0.14,0.0131,"rgb(255.0, 70.0, 70.0)"
0.81,89,p,15,0.09,0.000402,"rgb(255.0, 46.0, 46.0)"
0.81,90,p,8,0.0,0.00406,"rgb(255.0, 0.0, 0.0)"
0.81,91,p,11,0.13,0.00657,"rgb(255.0, 65.99999999999999, 65.99999999999999)"
0.81,92,p,12,0.25,0.0304,"rgb(255.0, 128.0, 128.0)"
0.81,93,p,5,0.32,0.389,"rgb(255.0, 162.0, 162.0)"
0.81,94,p,8,0.0,0.00406,"rgb(255.0, 0.0, 0.0)"
0.81,95,p,9,0.0,0.00193,"rgb(255.0, 0.0, 0.0)"
0.81,96,p,6,0.0,0.0183,"rgb(255.0, 0.0, 0.0)"
0.81,97,p,19,0.07,2.43e-05,"rgb(255.0, 34.0, 34.0)"
0.81,98,p,16,0.29,0.0177,"rgb(255.0, 147.99999999999997, 147.99999999999997)"
0.81,99,p,19,0.07,2.43e-05,"rgb(255.0, 34.0, 34.0)"
0.81,100,p,4,0.0,0.0846,"rgb(255.0, 0.0, 0.0)"
0.82,2,p,6,0.0,0.0183,"rgb(255.0, 0.0, 0.0)"
0.82,4,p,5,0.85,1.0,"rgb(76.00000000000001, 76.00000000000001, 255.0)"
0.82,5,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.82,6,p,5,0.0,0.0391,"rgb(255.0, 0.0, 0.0)"
0.82,7,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.82,8,p,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.82,9,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.82,14,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.82,24,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.82,41,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.82,44,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.82,48,p,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.82,51,p,2,1.27,0.546,"rgb(255, 0, 0)"
0.82,52,p,5,1.9,0.211,"rgb(255, 0, 0)"
0.82,54,p,3,2.54,0.187,"rgb(255, 0, 0)"
0.82,56,p,2,inf,0.0,"rgb(255, 0, 0)"
0.82,57,p,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.82,58,p,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.82,59,p,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.82,61,p,6,0.0,0.0183,"rgb(255.0, 0.0, 0.0)"
0.82,62,p,4,0.0,0.0846,"rgb(255.0, 0.0, 0.0)"
0.82,63,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.82,64,p,1,inf,0.0,"rgb(255, 0, 0)"
0.82,65,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.82,66,p,3,0.63,1.0,"rgb(188.0, 188.0, 255.0)"
0.82,68,p,9,0.36,0.194,"rgb(255.0, 184.0, 184.0)"
0.82,69,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.82,70,p,6,0.63,0.777,"rgb(188.0, 188.0, 255.0)"
0.82,71,p,3,2.54,0.187,"rgb(255, 0, 0)"
0.82,72,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.82,73,p,5,0.0,0.0391,"rgb(255.0, 0.0, 0.0)"
0.82,74,p,4,0.42,0.737,"rgb(255.0, 214.0, 214.0)"
0.82,76,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.82,78,p,7,0.0,0.00859,"rgb(255.0, 0.0, 0.0)"
0.82,79,p,11,0.72,0.671,"rgb(142.0, 142.0, 255.0)"
0.82,80,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.82,81,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.82,82,p,4,3.8,0.0458,"rgb(255, 0, 0)"
0.82,83,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.82,84,p,8,2.11,0.0917,"rgb(255, 0, 0)"
0.82,85,p,2,1.27,0.546,"rgb(255, 0, 0)"
0.82,86,p,2,1.27,0.546,"rgb(255, 0, 0)"
0.82,87,p,10,0.0,0.000925,"rgb(255.0, 0.0, 0.0)"
0.82,88,p,10,0.14,0.0131,"rgb(255.0, 70.0, 70.0)"
0.82,89,p,15,0.09,0.000402,"rgb(255.0, 46.0, 46.0)"
0.82,90,p,8,0.0,0.00406,"rgb(255.0, 0.0, 0.0)"
0.82,91,p,11,0.13,0.00657,"rgb(255.0, 65.99999999999999, 65.99999999999999)"
0.82,92,p,12,0.25,0.0304,"rgb(255.0, 128.0, 128.0)"
0.82,93,p,5,0.32,0.389,"rgb(255.0, 162.0, 162.0)"
0.82,94,p,8,0.0,0.00406,"rgb(255.0, 0.0, 0.0)"
0.82,95,p,9,0.0,0.00193,"rgb(255.0, 0.0, 0.0)"
0.82,96,p,6,0.0,0.0183,"rgb(255.0, 0.0, 0.0)"
0.82,97,p,19,0.07,2.43e-05,"rgb(255.0, 34.0, 34.0)"
0.82,98,p,16,0.29,0.0177,"rgb(255.0, 147.99999999999997, 147.99999999999997)"
0.82,99,p,19,0.07,2.43e-05,"rgb(255.0, 34.0, 34.0)"
0.82,100,p,4,0.0,0.0846,"rgb(255.0, 0.0, 0.0)"
0.83,2,p,6,0.0,0.0183,"rgb(255.0, 0.0, 0.0)"
0.83,4,p,5,0.85,1.0,"rgb(76.00000000000001, 76.00000000000001, 255.0)"
0.83,5,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.83,6,p,5,0.0,0.0391,"rgb(255.0, 0.0, 0.0)"
0.83,7,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.83,8,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.83,9,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.83,14,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.83,24,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.83,41,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.83,44,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.83,48,p,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.83,51,p,2,1.27,0.546,"rgb(255, 0, 0)"
0.83,52,p,5,1.9,0.211,"rgb(255, 0, 0)"
0.83,54,p,3,2.54,0.187,"rgb(255, 0, 0)"
0.83,56,p,2,inf,0.0,"rgb(255, 0, 0)"
0.83,57,p,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.83,58,p,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.83,59,p,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.83,61,p,6,0.0,0.0183,"rgb(255.0, 0.0, 0.0)"
0.83,62,p,4,0.0,0.0846,"rgb(255.0, 0.0, 0.0)"
0.83,63,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.83,64,p,1,inf,0.0,"rgb(255, 0, 0)"
0.83,65,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.83,66,p,3,0.63,1.0,"rgb(188.0, 188.0, 255.0)"
0.83,68,p,9,0.36,0.194,"rgb(255.0, 184.0, 184.0)"
0.83,69,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.83,70,p,6,0.63,0.777,"rgb(188.0, 188.0, 255.0)"
0.83,71,p,3,2.54,0.187,"rgb(255, 0, 0)"
0.83,72,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.83,73,p,5,0.0,0.0391,"rgb(255.0, 0.0, 0.0)"
0.83,74,p,4,0.42,0.737,"rgb(255.0, 214.0, 214.0)"
0.83,76,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.83,78,p,7,0.0,0.00859,"rgb(255.0, 0.0, 0.0)"
0.83,79,p,11,0.72,0.671,"rgb(142.0, 142.0, 255.0)"
0.83,80,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.83,81,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.83,82,p,4,3.8,0.0458,"rgb(255, 0, 0)"
0.83,83,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.83,84,p,8,2.11,0.0917,"rgb(255, 0, 0)"
0.83,85,p,2,1.27,0.546,"rgb(255, 0, 0)"
0.83,86,p,2,1.27,0.546,"rgb(255, 0, 0)"
0.83,87,p,10,0.0,0.000925,"rgb(255.0, 0.0, 0.0)"
0.83,88,p,10,0.14,0.0131,"rgb(255.0, 70.0, 70.0)"
0.83,89,p,15,0.09,0.000402,"rgb(255.0, 46.0, 46.0)"
0.83,90,p,8,0.0,0.00406,"rgb(255.0, 0.0, 0.0)"
0.83,91,p,11,0.13,0.00657,"rgb(255.0, 65.99999999999999, 65.99999999999999)"
0.83,92,p,12,0.25,0.0304,"rgb(255.0, 128.0, 128.0)"
0.83,93,p,5,0.32,0.389,"rgb(255.0, 162.0, 162.0)"
0.83,94,p,8,0.0,0.00406,"rgb(255.0, 0.0, 0.0)"
0.83,95,p,9,0.0,0.00193,"rgb(255.0, 0.0, 0.0)"
0.83,96,p,6,0.0,0.0183,"rgb(255.0, 0.0, 0.0)"
0.83,97,p,19,0.07,2.43e-05,"rgb(255.0, 34.0, 34.0)"
0.83,98,p,16,0.29,0.0177,"rgb(255.0, 147.99999999999997, 147.99999999999997)"
0.83,99,p,19,0.07,2.43e-05,"rgb(255.0, 34.0, 34.0)"
0.83,100,p,4,0.0,0.0846,"rgb(255.0, 0.0, 0.0)"
0.84,2,p,8,0.18,0.0519,"rgb(255.0, 92.0, 92.0)"
0.84,4,p,5,0.85,1.0,"rgb(76.00000000000001, 76.00000000000001, 255.0)"
0.84,5,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.84,6,p,5,0.0,0.0391,"rgb(255.0, 0.0, 0.0)"
0.84,7,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.84,8,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.84,14,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.84,24,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.84,41,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.84,44,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.84,48,p,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.84,51,p,2,1.27,0.546,"rgb(255, 0, 0)"
0.84,52,p,5,1.9,0.211,"rgb(255, 0, 0)"
0.84,54,p,3,2.54,0.187,"rgb(255, 0, 0)"
0.84,56,p,2,inf,0.0,"rgb(255, 0, 0)"
0.84,57,p,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.84,58,p,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.84,59,p,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.84,61,p,6,0.0,0.0183,"rgb(255.0, 0.0, 0.0)"
0.84,62,p,4,0.0,0.0846,"rgb(255.0, 0.0, 0.0)"
0.84,63,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.84,64,p,1,inf,0.0,"rgb(255, 0, 0)"
0.84,65,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.84,66,p,3,0.63,1.0,"rgb(188.0, 188.0, 255.0)"
0.84,68,p,9,0.36,0.194,"rgb(255.0, 184.0, 184.0)"
0.84,69,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.84,70,p,6,0.63,0.777,"rgb(188.0, 188.0, 255.0)"
0.84,71,p,3,2.54,0.187,"rgb(255, 0, 0)"
0.84,72,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.84,73,p,5,0.0,0.0391,"rgb(255.0, 0.0, 0.0)"
0.84,74,p,4,0.42,0.737,"rgb(255.0, 214.0, 214.0)"
0.84,76,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.84,78,p,7,0.0,0.00859,"rgb(255.0, 0.0, 0.0)"
0.84,79,p,11,0.72,0.671,"rgb(142.0, 142.0, 255.0)"
0.84,80,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.84,81,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.84,82,p,4,3.8,0.0458,"rgb(255, 0, 0)"
0.84,83,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.84,84,p,8,2.11,0.0917,"rgb(255, 0, 0)"
0.84,85,p,2,1.27,0.546,"rgb(255, 0, 0)"
0.84,86,p,2,1.27,0.546,"rgb(255, 0, 0)"
0.84,87,p,10,0.0,0.000925,"rgb(255.0, 0.0, 0.0)"
0.84,88,p,10,0.14,0.0131,"rgb(255.0, 70.0, 70.0)"
0.84,89,p,15,0.09,0.000402,"rgb(255.0, 46.0, 46.0)"
0.84,90,p,8,0.0,0.00406,"rgb(255.0, 0.0, 0.0)"
0.84,91,p,11,0.13,0.00657,"rgb(255.0, 65.99999999999999, 65.99999999999999)"
0.84,92,p,12,0.25,0.0304,"rgb(255.0, 128.0, 128.0)"
0.84,93,p,5,0.32,0.389,"rgb(255.0, 162.0, 162.0)"
0.84,94,p,8,0.0,0.00406,"rgb(255.0, 0.0, 0.0)"
0.84,95,p,9,0.0,0.00193,"rgb(255.0, 0.0, 0.0)"
0.84,96,p,6,0.0,0.0183,"rgb(255.0, 0.0, 0.0)"
0.84,97,p,19,0.07,2.43e-05,"rgb(255.0, 34.0, 34.0)"
0.84,98,p,16,0.29,0.0177,"rgb(255.0, 147.99999999999997, 147.99999999999997)"
0.84,99,p,19,0.07,2.43e-05,"rgb(255.0, 34.0, 34.0)"
0.84,100,p,4,0.0,0.0846,"rgb(255.0, 0.0, 0.0)"
0.85,2,p,5,0.0,0.0391,"rgb(255.0, 0.0, 0.0)"
0.85,4,p,1,inf,0.0,"rgb(255, 0, 0)"
0.85,5,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.85,6,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.85,24,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.85,41,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.85,44,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.85,48,p,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.85,51,p,2,1.27,0.546,"rgb(255, 0, 0)"
0.85,52,p,5,1.9,0.211,"rgb(255, 0, 0)"
0.85,54,p,3,2.54,0.187,"rgb(255, 0, 0)"
0.85,56,p,2,inf,0.0,"rgb(255, 0, 0)"
0.85,57,p,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.85,58,p,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.85,59,p,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.85,61,p,6,0.0,0.0183,"rgb(255.0, 0.0, 0.0)"
0.85,62,p,4,0.0,0.0846,"rgb(255.0, 0.0, 0.0)"
0.85,63,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.85,64,p,1,inf,0.0,"rgb(255, 0, 0)"
0.85,65,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.85,66,p,3,0.63,1.0,"rgb(188.0, 188.0, 255.0)"
0.85,68,p,9,0.36,0.194,"rgb(255.0, 184.0, 184.0)"
0.85,69,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.85,70,p,6,0.63,0.777,"rgb(188.0, 188.0, 255.0)"
0.85,71,p,3,2.54,0.187,"rgb(255, 0, 0)"
0.85,72,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.85,73,p,5,0.0,0.0391,"rgb(255.0, 0.0, 0.0)"
0.85,74,p,4,0.42,0.737,"rgb(255.0, 214.0, 214.0)"
0.85,76,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.85,78,p,7,0.0,0.00859,"rgb(255.0, 0.0, 0.0)"
0.85,79,p,11,0.72,0.671,"rgb(142.0, 142.0, 255.0)"
0.85,80,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.85,81,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.85,82,p,4,3.8,0.0458,"rgb(255, 0, 0)"
0.85,83,p,3,0.0,0.185,"rgb(255.0, 0.0, 0.0)"
0.85,84,p,8,2.11,0.0917,"rgb(255, 0, 0)"
0.85,85,p,2,1.27,0.546,"rgb(255, 0, 0)"
0.85,86,p,2,1.27,0.546,"rgb(255, 0, 0)"
0.85,87,p,10,0.0,0.000925,"rgb(255.0, 0.0, 0.0)"
0.85,88,p,10,0.14,0.0131,"rgb(255.0, 70.0, 70.0)"
0.85,89,p,15,0.09,0.000402,"rgb(255.0, 46.0, 46.0)"
0.85,90,p,8,0.0,0.00406,"rgb(255.0, 0.0, 0.0)"
0.85,91,p,11,0.13,0.00657,"rgb(255.0, 65.99999999999999, 65.99999999999999)"
0.85,92,p,12,0.25,0.0304,"rgb(255.0, 128.0, 128.0)"
0.85,93,p,5,0.32,0.389,"rgb(255.0, 162.0, 162.0)"
0.85,94,p,8,0.0,0.00406,"rgb(255.0, 0.0, 0.0)"
0.85,95,p,9,0.0,0.00193,"rgb(255.0, 0.0, 0.0)"
0.85,96,p,6,0.0,0.0183,"rgb(255.0, 0.0, 0.0)"
0.85,97,p,19,0.07,2.43e-05,"rgb(255.0, 34.0, 34.0)"
0.85,98,p,16,0.29,0.0177,"rgb(255.0, 147.99999999999997, 147.99999999999997)"
0.85,99,p,19,0.07,2.43e-05,"rgb(255.0, 34.0, 34.0)"
0.85,100,p,4,0.0,0.0846,"rgb(255.0, 0.0, 0.0)"
0.86,2,p,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
0.86,4,p,1,inf,0.0,"rgb(255, 0, 0)"
0.86,6,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.86,24,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.86,41,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.86,44,p,1,0.0,1.0,"rgb(255.0, 0.0, 0.0)"
0.86,48,p,2,0.0,0.417,"rgb(255.0, 0.0, 0.0)"
