Blob length,Hydrophobicity threshold H*,Number of dSNPs,Number of nSNPs,Total Number of SNPs,Enrichment of dSNPs,p value
29,0.47,19,38,57,0.63,0.0438
30,0.47,19,26,45,0.93,0.825
31,0.47,89,23,112,4.91,9.72e-33
32,0.47,11,4,15,3.49,0.000443
33,0.47,3,16,19,0.24,0.00276
34,0.47,12,10,22,1.52,0.15
35,0.47,12,6,18,2.54,0.00357
36,0.47,6,0,6,inf,0.0
37,0.47,47,5,52,11.92,8.069999999999999e-34
38,0.47,5,1,6,6.34,0.00133
39,0.47,7,2,9,4.44,0.00123
40,0.47,2,0,2,inf,0.0
41,0.47,0,3,3,0.0,0.185
42,0.47,2,5,7,0.51,0.453
43,0.47,0,0,0,,
44,0.47,0,4,4,0.0,0.0846
45,0.47,0,1,1,0.0,1.0
47,0.47,8,0,8,inf,0.0
48,0.47,0,0,0,,
49,0.47,9,0,9,inf,0.0
50,0.47,0,0,0,,
51,0.47,0,0,0,,
52,0.47,0,0,0,,
53,0.47,0,0,0,,
54,0.47,0,0,0,,
55,0.47,0,0,0,,
56,0.47,0,0,0,,
57,0.47,0,0,0,,
58,0.47,0,0,0,,
59,0.47,0,0,0,,
60,0.47,0,0,0,,
61,0.47,0,0,0,,
62,0.47,0,0,0,,
63,0.47,0,0,0,,
64,0.47,0,0,0,,
65,0.47,0,0,0,,
66,0.47,0,0,0,,
68,0.47,0,0,0,,
69,0.47,0,0,0,,
70,0.47,0,0,0,,
71,0.47,0,0,0,,
72,0.47,0,0,0,,
73,0.47,0,0,0,,
74,0.47,0,0,0,,
75,0.47,0,0,0,,
76,0.47,0,0,0,,
77,0.47,0,0,0,,
78,0.47,0,0,0,,
79,0.47,0,0,0,,
80,0.47,0,0,0,,
81,0.47,0,0,0,,
82,0.47,0,0,0,,
83,0.47,0,0,0,,
84,0.47,0,2,2,0.0,0.417
85,0.47,0,0,0,,
86,0.47,0,0,0,,
87,0.47,0,0,0,,
88,0.47,0,0,0,,
89,0.47,0,0,0,,
90,0.47,0,0,0,,
91,0.47,0,0,0,,
92,0.47,0,0,0,,
93,0.47,0,0,0,,
94,0.47,0,0,0,,
95,0.47,0,0,0,,
96,0.47,0,0,0,,
97,0.47,0,0,0,,
98,0.47,0,0,0,,
99,0.47,0,0,0,,
100,0.47,0,0,0,,
2,0.48,1049,1674,2723,0.79,3.25e-15
4,0.48,1699,2119,3818,1.02,0.481
5,0.48,1473,1694,3167,1.1,0.000159
6,0.48,1308,1433,2741,1.16,1.45e-07
7,0.48,939,1069,2008,1.11,0.000967
8,0.48,747,784,1531,1.21,4.17e-07
9,0.48,715,592,1307,1.53,6.460000000000001e-27
10,0.48,567,498,1065,1.44,1.04e-16
11,0.48,351,331,682,1.34,1.02e-07
13,0.48,216,224,440,1.22,0.0041
14,0.48,187,198,385,1.2,0.016
15,0.48,166,186,352,1.13,0.116
16,0.48,216,152,368,1.8,2.18e-15
17,0.48,177,143,320,1.57,2.24e-08
18,0.48,116,114,230,1.29,0.00816
19,0.48,132,105,237,1.59,6.42e-07
20,0.48,93,76,169,1.55,7.38e-05
21,0.48,86,102,188,1.07,0.539
22,0.48,128,70,198,2.32,4.64e-17
23,0.48,156,77,233,2.57,1.5399999999999999e-24
24,0.48,82,62,144,1.68,1.52e-05
25,0.48,79,71,150,1.41,0.0032
27,0.48,71,52,123,1.73,2.09e-05
28,0.48,37,24,61,1.95,0.000192
29,0.48,12,31,43,0.49,0.00824
30,0.48,18,19,37,1.2,0.436
31,0.48,82,18,100,5.78,4.87e-35
32,0.48,8,3,11,3.38,0.00307
33,0.48,3,14,17,0.27,0.00962
34,0.48,11,7,18,1.99,0.0299
35,0.48,13,2,15,8.24,1.4e-08
36,0.48,6,0,6,inf,0.0
37,0.48,46,4,50,14.58,7.2600000000000005e-37
38,0.48,5,1,6,6.34,0.00133
39,0.48,7,1,8,8.87,1.9e-05
40,0.48,1,0,1,inf,0.0
41,0.48,0,4,4,0.0,0.0846
42,0.48,2,2,4,1.27,0.674
43,0.48,0,0,0,,
44,0.48,0,4,4,0.0,0.0846
45,0.48,8,1,9,10.14,1.85e-06
47,0.48,0,0,0,,
48,0.48,0,0,0,,
49,0.48,0,0,0,,
50,0.48,0,0,0,,
51,0.48,0,0,0,,
52,0.48,0,0,0,,
53,0.48,0,0,0,,
54,0.48,0,0,0,,
55,0.48,0,0,0,,
56,0.48,0,0,0,,
57,0.48,0,0,0,,
58,0.48,0,0,0,,
59,0.48,0,0,0,,
60,0.48,0,0,0,,
61,0.48,0,0,0,,
62,0.48,0,0,0,,
63,0.48,0,0,0,,
64,0.48,0,0,0,,
65,0.48,0,0,0,,
66,0.48,0,0,0,,
68,0.48,0,0,0,,
69,0.48,0,0,0,,
70,0.48,0,0,0,,
71,0.48,0,0,0,,
72,0.48,0,0,0,,
73,0.48,0,0,0,,
74,0.48,0,0,0,,
75,0.48,0,0,0,,
76,0.48,0,0,0,,
77,0.48,0,0,0,,
78,0.48,0,0,0,,
79,0.48,0,0,0,,
80,0.48,0,0,0,,
81,0.48,0,0,0,,
82,0.48,0,0,0,,
83,0.48,0,0,0,,
84,0.48,0,2,2,0.0,0.417
85,0.48,0,0,0,,
86,0.48,0,0,0,,
87,0.48,0,0,0,,
88,0.48,0,0,0,,
89,0.48,0,0,0,,
90,0.48,0,0,0,,
91,0.48,0,0,0,,
92,0.48,0,0,0,,
93,0.48,0,0,0,,
94,0.48,0,0,0,,
95,0.48,0,0,0,,
96,0.48,0,0,0,,
97,0.48,0,0,0,,
98,0.48,0,0,0,,
99,0.48,0,0,0,,
100,0.48,0,0,0,,
2,0.49,1102,1686,2788,0.83,5.83e-11
4,0.49,1632,2011,3643,1.03,0.236
5,0.49,1408,1606,3014,1.11,6.65e-05
6,0.49,1259,1326,2585,1.2,8.04e-11
7,0.49,900,985,1885,1.16,1.19e-05
8,0.49,660,710,1370,1.18,3.19e-05
9,0.49,659,546,1205,1.53,7.06e-25
10,0.49,523,445,968,1.49,6.86e-18
11,0.49,293,274,567,1.36,5.96e-07
13,0.49,188,207,395,1.15,0.0545
14,0.49,186,173,359,1.36,5.32e-05
15,0.49,186,161,347,1.46,9.24e-07
16,0.49,188,140,328,1.7,1.83e-11
17,0.49,182,139,321,1.66,2.16e-10
18,0.49,108,105,213,1.3,0.00813
19,0.49,93,87,180,1.36,0.00446
20,0.49,94,60,154,1.99,1.65e-09
21,0.49,69,92,161,0.95,0.724
22,0.49,103,61,164,2.14,5.3e-12
23,0.49,133,77,210,2.19,8.89e-16
24,0.49,65,49,114,1.68,9.94e-05
25,0.49,55,65,120,1.07,0.576
27,0.49,86,40,126,2.73,1e-15
28,0.49,29,22,51,1.67,0.0108
29,0.49,13,28,41,0.59,0.0544
30,0.49,19,13,32,1.85,0.0114
31,0.49,51,11,62,5.88,9.179999999999999e-23
32,0.49,7,6,13,1.48,0.25
33,0.49,11,10,21,1.39,0.279
34,0.49,2,3,5,0.85,1.0
35,0.49,4,2,6,2.54,0.0757
36,0.49,6,0,6,inf,0.0
37,0.49,40,2,42,25.36,2.13e-41
38,0.49,0,1,1,0.0,1.0
39,0.49,5,0,5,inf,0.0
40,0.49,1,1,2,1.27,0.546
41,0.49,0,2,2,0.0,0.417
42,0.49,2,1,3,2.54,0.187
43,0.49,0,0,0,,
44,0.49,0,1,1,0.0,1.0
45,0.49,8,0,8,inf,0.0
47,0.49,0,0,0,,
48,0.49,0,0,0,,
49,0.49,0,0,0,,
50,0.49,0,0,0,,
51,0.49,0,0,0,,
52,0.49,0,0,0,,
53,0.49,0,0,0,,
54,0.49,0,0,0,,
55,0.49,0,0,0,,
56,0.49,0,0,0,,
57,0.49,0,0,0,,
58,0.49,0,0,0,,
59,0.49,0,0,0,,
60,0.49,0,0,0,,
61,0.49,0,0,0,,
62,0.49,0,0,0,,
63,0.49,0,0,0,,
64,0.49,0,0,0,,
65,0.49,0,0,0,,
66,0.49,0,0,0,,
68,0.49,0,0,0,,
69,0.49,0,0,0,,
70,0.49,0,2,2,0.0,0.417
71,0.49,0,0,0,,
72,0.49,0,0,0,,
73,0.49,0,0,0,,
74,0.49,0,0,0,,
75,0.49,0,0,0,,
76,0.49,0,0,0,,
77,0.49,0,0,0,,
78,0.49,0,0,0,,
79,0.49,0,0,0,,
80,0.49,0,0,0,,
81,0.49,0,0,0,,
82,0.49,0,0,0,,
83,0.49,0,0,0,,
84,0.49,0,0,0,,
85,0.49,0,0,0,,
86,0.49,0,0,0,,
87,0.49,0,0,0,,
88,0.49,0,0,0,,
89,0.49,0,0,0,,
90,0.49,0,0,0,,
91,0.49,0,0,0,,
92,0.49,0,0,0,,
93,0.49,0,0,0,,
94,0.49,0,0,0,,
95,0.49,0,0,0,,
96,0.49,0,0,0,,
97,0.49,0,0,0,,
98,0.49,0,0,0,,
99,0.49,0,0,0,,
100,0.49,0,0,0,,
2,0.5,1181,1717,2898,0.87,9.99e-07
4,0.5,1624,1909,3533,1.08,0.00199
5,0.5,1327,1502,2829,1.12,3.35e-05
6,0.5,1169,1159,2328,1.28,2.08e-16
7,0.5,823,874,1697,1.19,5.45e-07
8,0.5,581,607,1188,1.21,5.04e-06
9,0.5,605,466,1071,1.65,3.3499999999999996e-30
10,0.5,407,350,757,1.47,1.37e-13
11,0.5,232,218,450,1.35,1.25e-05
13,0.5,158,173,331,1.16,0.0713
14,0.5,162,159,321,1.29,0.00171
15,0.5,180,144,324,1.58,8.28e-09
16,0.5,204,121,325,2.14,3.52e-22
17,0.5,164,125,289,1.66,1.56e-09
18,0.5,96,83,179,1.47,0.0004
19,0.5,67,61,128,1.39,0.00918
20,0.5,86,60,146,1.82,4.02e-07
21,0.5,47,76,123,0.78,0.105
22,0.5,70,63,133,1.41,0.00556
23,0.5,111,61,172,2.31,9.32e-15
24,0.5,55,48,103,1.45,0.00894
25,0.5,58,44,102,1.67,0.000243
27,0.5,51,32,83,2.02,5.42e-06
28,0.5,25,19,44,1.67,0.0187
29,0.5,6,11,17,0.69,0.494
30,0.5,14,10,24,1.77,0.046
31,0.5,31,6,37,6.55,1.05e-15
32,0.5,4,6,10,0.85,1.0
33,0.5,11,9,20,1.55,0.133
34,0.5,1,3,4,0.42,0.737
35,0.5,0,2,2,0.0,0.417
36,0.5,6,1,7,7.61,0.000171
37,0.5,41,1,42,51.98,8.029999999999999e-55
38,0.5,0,1,1,0.0,1.0
39,0.5,5,1,6,6.34,0.00133
40,0.5,1,0,1,inf,0.0
41,0.5,0,2,2,0.0,0.417
42,0.5,0,1,1,0.0,1.0
43,0.5,0,0,0,,
44,0.5,0,0,0,,
45,0.5,8,0,8,inf,0.0
47,0.5,0,0,0,,
48,0.5,0,0,0,,
49,0.5,0,0,0,,
50,0.5,0,0,0,,
51,0.5,0,0,0,,
52,0.5,0,0,0,,
53,0.5,0,0,0,,
54,0.5,0,0,0,,
55,0.5,0,0,0,,
56,0.5,0,0,0,,
57,0.5,0,0,0,,
58,0.5,0,0,0,,
59,0.5,0,0,0,,
60,0.5,0,0,0,,
61,0.5,0,0,0,,
62,0.5,0,0,0,,
63,0.5,0,0,0,,
64,0.5,0,0,0,,
65,0.5,0,0,0,,
66,0.5,0,0,0,,
68,0.5,0,0,0,,
69,0.5,0,0,0,,
70,0.5,0,0,0,,
71,0.5,0,0,0,,
72,0.5,0,0,0,,
73,0.5,0,0,0,,
74,0.5,0,0,0,,
75,0.5,0,0,0,,
76,0.5,0,0,0,,
77,0.5,0,0,0,,
78,0.5,0,0,0,,
79,0.5,0,0,0,,
80,0.5,0,0,0,,
81,0.5,0,0,0,,
82,0.5,0,0,0,,
83,0.5,0,0,0,,
84,0.5,0,0,0,,
85,0.5,0,0,0,,
86,0.5,0,0,0,,
87,0.5,0,0,0,,
88,0.5,0,0,0,,
89,0.5,0,0,0,,
90,0.5,0,0,0,,
91,0.5,0,0,0,,
92,0.5,0,0,0,,
93,0.5,0,0,0,,
94,0.5,0,0,0,,
95,0.5,0,0,0,,
96,0.5,0,0,0,,
97,0.5,0,0,0,,
98,0.5,0,0,0,,
99,0.5,0,0,0,,
100,0.5,0,0,0,,
2,0.51,1201,1710,2911,0.89,3.14e-05
4,0.51,1565,1822,3387,1.09,0.000633
5,0.51,1223,1352,2575,1.15,1.71e-06
6,0.51,1067,1030,2097,1.31,5.09e-18
7,0.51,740,766,1506,1.22,6.43e-08
8,0.51,550,509,1059,1.37,1.53e-12
9,0.51,533,381,914,1.77,5.73e-34
10,0.51,328,281,609,1.48,2.15e-11
11,0.51,174,193,367,1.14,0.0805
13,0.51,134,135,269,1.26,0.00998
14,0.51,145,136,281,1.35,0.000485
15,0.51,169,142,311,1.51,4.75e-07
16,0.51,184,114,298,2.05,2.67e-18
17,0.51,138,105,243,1.67,3.08e-08
18,0.51,86,69,155,1.58,7.59e-05
19,0.51,53,55,108,1.22,0.148
20,0.51,73,54,127,1.71,2.13e-05
21,0.51,39,55,94,0.9,0.594
22,0.51,61,52,113,1.49,0.00293
23,0.51,100,42,142,3.02,6.34e-21
24,0.51,41,44,85,1.18,0.269
25,0.51,51,27,78,2.39,4.58e-08
27,0.51,37,27,64,1.74,0.00158
28,0.51,13,15,28,1.1,0.662
29,0.51,2,7,9,0.36,0.194
30,0.51,5,8,13,0.79,0.841
31,0.51,36,5,41,9.13,1.63e-22
32,0.51,35,7,42,6.34,4.22e-17
33,0.51,2,9,11,0.28,0.0572
34,0.51,1,2,3,0.63,1.0
35,0.51,0,0,0,,
36,0.51,0,1,1,0.0,1.0
37,0.51,1,1,2,1.27,0.546
38,0.51,0,0,0,,
39,0.51,5,1,6,6.34,0.00133
40,0.51,0,0,0,,
41,0.51,0,2,2,0.0,0.417
42,0.51,0,0,0,,
43,0.51,0,0,0,,
44,0.51,8,0,8,inf,0.0
45,0.51,0,0,0,,
47,0.51,0,0,0,,
48,0.51,0,0,0,,
49,0.51,0,0,0,,
50,0.51,0,0,0,,
51,0.51,0,0,0,,
52,0.51,0,0,0,,
53,0.51,0,0,0,,
54,0.51,0,0,0,,
55,0.51,0,0,0,,
56,0.51,0,0,0,,
57,0.51,0,0,0,,
58,0.51,0,0,0,,
59,0.51,0,0,0,,
60,0.51,0,0,0,,
61,0.51,0,0,0,,
62,0.51,0,0,0,,
63,0.51,0,0,0,,
64,0.51,0,0,0,,
65,0.51,0,0,0,,
66,0.51,0,0,0,,
68,0.51,0,0,0,,
69,0.51,0,0,0,,
70,0.51,0,0,0,,
71,0.51,0,0,0,,
72,0.51,0,0,0,,
73,0.51,0,0,0,,
74,0.51,0,0,0,,
75,0.51,0,0,0,,
76,0.51,0,0,0,,
77,0.51,0,0,0,,
78,0.51,0,0,0,,
79,0.51,0,0,0,,
80,0.51,0,0,0,,
81,0.51,0,0,0,,
82,0.51,0,0,0,,
83,0.51,0,0,0,,
84,0.51,0,0,0,,
85,0.51,0,0,0,,
86,0.51,0,0,0,,
87,0.51,0,0,0,,
88,0.51,0,0,0,,
89,0.51,0,0,0,,
90,0.51,0,0,0,,
91,0.51,0,0,0,,
92,0.51,0,0,0,,
93,0.51,0,0,0,,
94,0.51,0,0,0,,
95,0.51,0,0,0,,
96,0.51,0,0,0,,
97,0.51,0,0,0,,
98,0.51,0,0,0,,
99,0.51,0,0,0,,
100,0.51,0,0,0,,
2,0.52,1224,1747,2971,0.89,1.71e-05
4,0.52,1496,1761,3257,1.08,0.00361
5,0.52,1229,1281,2510,1.22,1.29e-11
6,0.52,1011,999,2010,1.28,1.07e-14
7,0.52,723,709,1432,1.29,1.99e-11
8,0.52,487,472,959,1.31,1.08e-08
9,0.52,500,355,855,1.79,1.34e-32
10,0.52,276,252,528,1.39,1.93e-07
11,0.52,166,186,352,1.13,0.116
13,0.52,121,125,246,1.23,0.0264
14,0.52,157,126,283,1.58,8.74e-08
15,0.52,150,133,283,1.43,3.07e-05
16,0.52,191,110,301,2.2,3.44e-22
17,0.52,136,90,226,1.92,7.43e-12
18,0.52,71,63,134,1.43,0.00436
19,0.52,41,49,90,1.06,0.687
20,0.52,68,52,120,1.66,0.000115
21,0.52,36,46,82,0.99,1.0
22,0.52,62,54,116,1.46,0.00447
23,0.52,87,33,120,3.34,4.39e-21
24,0.52,35,40,75,1.11,0.532
25,0.52,45,25,70,2.28,7.84e-07
27,0.52,13,22,35,0.75,0.338
28,0.52,14,13,27,1.37,0.27
29,0.52,2,4,6,0.63,0.777
30,0.52,5,8,13,0.79,0.841
31,0.52,0,3,3,0.0,0.185
32,0.52,35,5,40,8.87,1.49e-21
33,0.52,3,7,10,0.54,0.392
34,0.52,0,2,2,0.0,0.417
35,0.52,0,0,0,,
36,0.52,0,1,1,0.0,1.0
37,0.52,1,1,2,1.27,0.546
38,0.52,0,0,0,,
39,0.52,0,1,1,0.0,1.0
40,0.52,0,0,0,,
41,0.52,0,2,2,0.0,0.417
42,0.52,0,0,0,,
43,0.52,0,0,0,,
44,0.52,8,0,8,inf,0.0
45,0.52,0,0,0,,
47,0.52,0,0,0,,
48,0.52,0,0,0,,
49,0.52,0,0,0,,
50,0.52,0,0,0,,
51,0.52,0,0,0,,
52,0.52,0,0,0,,
53,0.52,0,0,0,,
54,0.52,0,0,0,,
55,0.52,0,0,0,,
56,0.52,0,0,0,,
57,0.52,0,0,0,,
58,0.52,0,0,0,,
59,0.52,0,0,0,,
60,0.52,0,0,0,,
61,0.52,0,0,0,,
62,0.52,0,0,0,,
63,0.52,0,0,0,,
64,0.52,0,0,0,,
65,0.52,0,0,0,,
66,0.52,0,0,0,,
68,0.52,0,0,0,,
69,0.52,0,0,0,,
70,0.52,0,0,0,,
71,0.52,0,0,0,,
72,0.52,0,0,0,,
73,0.52,0,0,0,,
74,0.52,0,0,0,,
75,0.52,0,0,0,,
76,0.52,0,0,0,,
77,0.52,0,0,0,,
78,0.52,0,0,0,,
79,0.52,0,0,0,,
80,0.52,0,0,0,,
81,0.52,0,0,0,,
82,0.52,0,0,0,,
83,0.52,0,0,0,,
84,0.52,0,0,0,,
85,0.52,0,0,0,,
86,0.52,0,0,0,,
87,0.52,0,0,0,,
88,0.52,0,0,0,,
89,0.52,0,0,0,,
90,0.52,0,0,0,,
91,0.52,0,0,0,,
92,0.52,0,0,0,,
93,0.52,0,0,0,,
94,0.52,0,0,0,,
95,0.52,0,0,0,,
96,0.52,0,0,0,,
97,0.52,0,0,0,,
98,0.52,0,0,0,,
99,0.52,0,0,0,,
100,0.52,0,0,0,,
2,0.53,1222,1740,2962,0.89,2.54e-05
4,0.53,1514,1735,3249,1.11,7.25e-05
5,0.53,1152,1259,2411,1.16,5.25e-07
6,0.53,952,947,1899,1.27,2.8e-13
7,0.53,676,685,1361,1.25,1.43e-08
8,0.53,438,420,858,1.32,1.69e-08
9,0.53,470,315,785,1.89,2.86e-36
10,0.53,266,242,508,1.39,2.39e-07
11,0.53,168,185,353,1.15,0.0679
13,0.53,122,114,236,1.36,0.00124
14,0.53,150,111,261,1.71,1.14e-09
15,0.53,151,136,287,1.41,5.78e-05
16,0.53,136,100,236,1.72,4.94e-09
17,0.53,119,85,204,1.77,9.81e-09
18,0.53,78,54,132,1.83,1.06e-06
19,0.53,36,54,90,0.85,0.357
20,0.53,61,46,107,1.68,0.000165
21,0.53,26,36,62,0.92,0.778
22,0.53,78,50,128,1.98,6.28e-08
23,0.53,70,29,99,3.06,1.97e-15
24,0.53,34,29,63,1.49,0.0271
25,0.53,39,21,60,2.35,2.97e-06
27,0.53,9,13,22,0.88,0.875
28,0.53,8,10,18,1.01,0.859
29,0.53,3,2,5,1.9,0.211
30,0.53,4,4,8,1.27,0.565
31,0.53,0,1,1,0.0,1.0
32,0.53,35,6,41,7.4,4.11e-19
33,0.53,3,5,8,0.76,1.0
34,0.53,0,1,1,0.0,1.0
35,0.53,0,0,0,,
36,0.53,0,1,1,0.0,1.0
37,0.53,1,1,2,1.27,0.546
38,0.53,0,0,0,,
39,0.53,0,1,1,0.0,1.0
40,0.53,0,0,0,,
41,0.53,0,0,0,,
42,0.53,0,0,0,,
43,0.53,0,0,0,,
44,0.53,0,0,0,,
45,0.53,0,0,0,,
47,0.53,0,0,0,,
48,0.53,0,0,0,,
49,0.53,0,0,0,,
50,0.53,0,0,0,,
51,0.53,0,0,0,,
52,0.53,0,0,0,,
53,0.53,0,0,0,,
54,0.53,0,0,0,,
55,0.53,0,0,0,,
56,0.53,0,0,0,,
57,0.53,0,0,0,,
58,0.53,0,0,0,,
59,0.53,0,0,0,,
60,0.53,0,0,0,,
61,0.53,0,0,0,,
62,0.53,0,0,0,,
63,0.53,0,0,0,,
64,0.53,0,0,0,,
65,0.53,0,0,0,,
66,0.53,0,0,0,,
68,0.53,0,0,0,,
69,0.53,0,0,0,,
70,0.53,0,0,0,,
71,0.53,0,0,0,,
72,0.53,0,0,0,,
73,0.53,0,0,0,,
74,0.53,0,0,0,,
75,0.53,0,0,0,,
76,0.53,0,0,0,,
77,0.53,0,0,0,,
78,0.53,0,0,0,,
79,0.53,0,0,0,,
80,0.53,0,0,0,,
81,0.53,0,0,0,,
82,0.53,0,0,0,,
83,0.53,0,0,0,,
84,0.53,0,0,0,,
85,0.53,0,0,0,,
86,0.53,0,0,0,,
87,0.53,0,0,0,,
88,0.53,0,0,0,,
89,0.53,0,0,0,,
90,0.53,0,0,0,,
91,0.53,0,0,0,,
92,0.53,0,0,0,,
93,0.53,0,0,0,,
94,0.53,0,0,0,,
95,0.53,0,0,0,,
96,0.53,0,0,0,,
97,0.53,0,0,0,,
98,0.53,0,0,0,,
99,0.53,0,0,0,,
100,0.53,0,0,0,,
2,0.54,1247,1742,2989,0.91,0.000411
4,0.54,1441,1683,3124,1.09,0.00168
5,0.54,1074,1196,2270,1.14,2.3e-05
6,0.54,874,886,1760,1.25,1.09e-10
7,0.54,651,614,1265,1.34,3.57e-13
8,0.54,410,377,787,1.38,5.01e-10
9,0.54,383,286,669,1.7,9.58e-22
10,0.54,239,211,450,1.44,1.15e-07
11,0.54,176,168,344,1.33,0.000295
13,0.54,125,109,234,1.45,7.62e-05
14,0.54,157,99,256,2.01,3.66e-15
15,0.54,124,133,257,1.18,0.0631
16,0.54,108,102,210,1.34,0.00305
17,0.54,95,72,167,1.67,2.97e-06
18,0.54,67,49,116,1.73,3.46e-05
19,0.54,42,53,95,1.0,0.938
20,0.54,52,50,102,1.32,0.055
21,0.54,20,35,55,0.72,0.181
22,0.54,48,41,89,1.48,0.0103
23,0.54,58,27,85,2.72,4.02e-11
24,0.54,31,25,56,1.57,0.0171
25,0.54,31,14,45,2.81,6.34e-07
27,0.54,9,7,16,1.63,0.134
28,0.54,5,10,15,0.63,0.375
29,0.54,2,0,2,inf,0.0
30,0.54,4,0,4,inf,0.0
31,0.54,0,1,1,0.0,1.0
32,0.54,35,5,40,8.87,1.49e-21
33,0.54,1,5,6,0.25,0.201
34,0.54,0,1,1,0.0,1.0
35,0.54,0,0,0,,
36,0.54,0,1,1,0.0,1.0
37,0.54,1,1,2,1.27,0.546
38,0.54,0,0,0,,
39,0.54,0,1,1,0.0,1.0
40,0.54,0,0,0,,
41,0.54,0,0,0,,
42,0.54,0,0,0,,
43,0.54,0,0,0,,
44,0.54,0,0,0,,
45,0.54,0,0,0,,
47,0.54,0,0,0,,
48,0.54,0,0,0,,
49,0.54,0,0,0,,
50,0.54,0,0,0,,
51,0.54,0,0,0,,
52,0.54,0,0,0,,
53,0.54,0,0,0,,
54,0.54,0,0,0,,
55,0.54,0,0,0,,
56,0.54,0,0,0,,
57,0.54,0,0,0,,
58,0.54,0,0,0,,
59,0.54,0,0,0,,
60,0.54,0,0,0,,
61,0.54,0,0,0,,
62,0.54,0,0,0,,
63,0.54,0,0,0,,
64,0.54,0,0,0,,
65,0.54,0,0,0,,
66,0.54,0,0,0,,
68,0.54,0,0,0,,
69,0.54,0,0,0,,
70,0.54,0,0,0,,
71,0.54,0,0,0,,
72,0.54,0,0,0,,
73,0.54,0,0,0,,
74,0.54,0,0,0,,
75,0.54,0,0,0,,
76,0.54,0,0,0,,
77,0.54,0,0,0,,
78,0.54,0,0,0,,
79,0.54,0,0,0,,
80,0.54,0,0,0,,
81,0.54,0,0,0,,
82,0.54,0,0,0,,
83,0.54,0,0,0,,
84,0.54,0,0,0,,
85,0.54,0,0,0,,
86,0.54,0,0,0,,
87,0.54,0,0,0,,
88,0.54,0,0,0,,
89,0.54,0,0,0,,
90,0.54,0,0,0,,
91,0.54,0,0,0,,
92,0.54,0,0,0,,
93,0.54,0,0,0,,
94,0.54,0,0,0,,
95,0.54,0,0,0,,
96,0.54,0,0,0,,
97,0.54,0,0,0,,
98,0.54,0,0,0,,
99,0.54,0,0,0,,
100,0.54,0,0,0,,
2,0.55,1246,1770,3016,0.89,3.13e-05
4,0.55,1423,1635,3058,1.1,0.000183
5,0.55,1066,1142,2208,1.18,5.14e-08
6,0.55,847,852,1699,1.26,4.79e-11
7,0.55,618,574,1192,1.37,1.14e-13
8,0.55,394,349,743,1.43,1.31e-11
9,0.55,377,270,647,1.77,2.32e-24
10,0.55,229,205,434,1.42,5.21e-07
11,0.55,158,152,310,1.32,0.00082
13,0.55,112,107,219,1.33,0.0038
14,0.55,136,100,236,1.72,4.94e-09
15,0.55,113,130,243,1.1,0.299
16,0.55,106,92,198,1.46,0.000205
17,0.55,98,66,164,1.88,1.34e-08
18,0.55,50,41,91,1.55,0.00352
19,0.55,40,50,90,1.01,0.873
20,0.55,43,45,88,1.21,0.207
21,0.55,22,29,51,0.96,1.0
22,0.55,43,40,83,1.36,0.0492
23,0.55,59,26,85,2.88,3.34e-12
24,0.55,32,22,54,1.84,0.00155
25,0.55,28,16,44,2.22,0.000172
27,0.55,7,7,14,1.27,0.517
28,0.55,5,9,14,0.7,0.572
29,0.55,1,0,1,inf,0.0
30,0.55,0,0,0,,
31,0.55,0,0,0,,
32,0.55,36,4,40,11.41,1.13e-25
33,0.55,0,1,1,0.0,1.0
34,0.55,0,1,1,0.0,1.0
35,0.55,0,0,0,,
36,0.55,0,0,0,,
37,0.55,1,1,2,1.27,0.546
38,0.55,0,0,0,,
39,0.55,0,1,1,0.0,1.0
40,0.55,0,0,0,,
41,0.55,0,0,0,,
42,0.55,0,0,0,,
43,0.55,0,0,0,,
44,0.55,0,0,0,,
45,0.55,0,0,0,,
47,0.55,0,0,0,,
48,0.55,0,0,0,,
49,0.55,0,0,0,,
50,0.55,0,0,0,,
51,0.55,0,0,0,,
52,0.55,0,0,0,,
53,0.55,0,0,0,,
54,0.55,0,0,0,,
55,0.55,0,0,0,,
56,0.55,0,0,0,,
57,0.55,0,0,0,,
58,0.55,0,0,0,,
59,0.55,0,0,0,,
60,0.55,0,0,0,,
61,0.55,0,0,0,,
62,0.55,0,0,0,,
63,0.55,0,0,0,,
64,0.55,0,0,0,,
65,0.55,0,0,0,,
66,0.55,0,0,0,,
68,0.55,0,0,0,,
69,0.55,0,0,0,,
70,0.55,0,0,0,,
71,0.55,0,0,0,,
72,0.55,0,0,0,,
73,0.55,0,0,0,,
74,0.55,0,0,0,,
75,0.55,0,0,0,,
76,0.55,0,0,0,,
77,0.55,0,0,0,,
78,0.55,0,0,0,,
79,0.55,0,0,0,,
80,0.55,0,0,0,,
81,0.55,0,0,0,,
82,0.55,0,0,0,,
83,0.55,0,0,0,,
84,0.55,0,0,0,,
85,0.55,0,0,0,,
86,0.55,0,0,0,,
87,0.55,0,0,0,,
88,0.55,0,0,0,,
89,0.55,0,0,0,,
90,0.55,0,0,0,,
91,0.55,0,0,0,,
92,0.55,0,0,0,,
93,0.55,0,0,0,,
94,0.55,0,0,0,,
95,0.55,0,0,0,,
96,0.55,0,0,0,,
97,0.55,0,0,0,,
98,0.55,0,0,0,,
99,0.55,0,0,0,,
100,0.55,0,0,0,,
2,0.56,1252,1743,2995,0.91,0.000624
